Compound_ID	name	input_mz	match_form	mz_difference	in_pathways	evidence_score	MW	all_possibles
CE7092	15-oxo-PGE1	334.2119	M-H2O+H[1+]	-0.0019	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	316.2017	M-H4O2+H[1+]	-0.0015	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	436.1861	M+HCOOK[1+]	0.0004	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	334.2168	M-H2O+H[1+]	0.003	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	354.2231	M(S34)+H[1+]	0.0029	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	420.2123	M+HCOONa[1+]	0.0005	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	306.217	M-HCOOH+H[1+]	-0.002	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	354.2231	M(Cl37)+H[1+]	0.0015	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	316.2012	M-H4O2+H[1+]	-0.002	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	436.1867	M+HCOOK[1+]	0.001	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	316.2039	M-H4O2+H[1+]	0.0007	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	334.2151	M-H2O+H[1+]	0.0013	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	436.1858	M+HCOOK[1+]	0.0001	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	118.0786	M+3H[3+]	-0.0011	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	324.2318	M-CO+H[1+]	0.0024	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	436.1859	M+HCOOK[1+]	0.0002	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	118.079	M+3H[3+]	-0.0007	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	420.2126	M+HCOONa[1+]	0.0008	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	334.2148	M-H2O+H[1+]	0.001	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	352.2241	M+H[1+]	-0.0003	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	306.2166	M-HCOOH+H[1+]	-0.0024	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE7092	15-oxo-PGE1	334.216	M-H2O+H[1+]	0.0022	Prostaglandin formation from dihomo gama-linoleic acid	21	351.2172	among possibles CE6248,CE6247,CE7092,CE5662,CE2569,CE2568
CE6185	omega-carboxy-trinor-leukotriene B4	337.166	M+H[1+]	0.0014	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1559	M[1+]	-0.0014	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	339.163	M(Cl37)+H[1+]	0.0012	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0763	M+H+Na[2+]	-0.0006	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1572	M[1+]	-0.0001	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1587	M[1+]	0.0014	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	338.1689	M(C13)+H[1+]	0.0009	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	291.158	M-HCOOH+H[1+]	-0.0012	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0762	M+H+Na[2+]	-0.0007	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1568	M[1+]	-0.0005	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	339.163	M(S34)+H[1+]	0.0026	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	265.1445	M-C3H4O2+H[1+]	0.001	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	339.1622	M(Cl37)+H[1+]	0.0004	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	265.1436	M-C3H4O2+H[1+]	0.0001	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	113.0588	M+3H[3+]	-0.0009	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0777	M+H+Na[2+]	0.0008	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1545	M[1+]	-0.0028	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.077	M+H+Na[2+]	0.0001	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0757	M+H+Na[2+]	-0.0012	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	339.1622	M(S34)+H[1+]	0.0018	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	265.1447	M-C3H4O2+H[1+]	0.0012	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	336.1561	M[1+]	-0.0012	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	265.1448	M-C3H4O2+H[1+]	0.0013	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	265.1441	M-C3H4O2+H[1+]	0.0006	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0765	M+H+Na[2+]	-0.0004	Leukotriene metabolism	19	336.1573
CE6185	omega-carboxy-trinor-leukotriene B4	180.0779	M+H+Na[2+]	0.001	Leukotriene metabolism	19	336.1573
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	342.2253	M(Cl37)+H[1+]	0.001	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	342.2231	M(Cl37)+H[1+]	-0.0012	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2356	M-CO2+H[1+]	-0.0017	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	362.2091	M+Na[1+]	0.0	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2369	M-CO2+H[1+]	-0.0004	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.235	M-CO2+H[1+]	-0.0023	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2039	M-C3H4O2+H[1+]	-0.0021	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	312.2301	M-CO+H[1+]	-0.002	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2351	M-CO2+H[1+]	-0.0022	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2353	M-CO2+H[1+]	-0.002	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	340.2278	M+H[1+]	0.0007	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	424.1916	M+HCOOK[1+]	0.0032	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	294.2191	M-HCOOH+H[1+]	-0.0026	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2361	M-CO2+H[1+]	-0.0012	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2042	M-C3H4O2+H[1+]	-0.0018	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2034	M-C3H4O2+H[1+]	-0.0026	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2349	M-CO2+H[1+]	-0.0024	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	312.2293	M-CO+H[1+]	-0.0028	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	342.2253	M(S34)+H[1+]	0.0024	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2035	M-C3H4O2+H[1+]	-0.0025	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	312.2295	M-CO+H[1+]	-0.0026	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	378.1862	M+K[1+]	0.0036	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2354	M-CO2+H[1+]	-0.0019	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	341.2327	M(C13)+H[1+]	0.0022	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	294.2235	M-HCOOH+H[1+]	0.0018	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	312.2299	M-CO+H[1+]	-0.0022	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2352	M-CO2+H[1+]	-0.0021	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2355	M-CO2+H[1+]	-0.0018	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	294.2188	M-HCOOH+H[1+]	-0.0029	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	341.2317	M(C13)+H[1+]	0.0012	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	362.2097	M+Na[1+]	0.0006	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2036	M-C3H4O2+H[1+]	-0.0024	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	398.1864	M+NaCl[1+]	0.0007	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	378.1854	M+K[1+]	0.0028	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2037	M-C3H4O2+H[1+]	-0.0023	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	322.2166	M-H2O+H[1+]	0.0001	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2041	M-C3H4O2+H[1+]	-0.0019	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2348	M-CO2+H[1+]	-0.0025	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	296.2357	M-CO2+H[1+]	-0.0016	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2043	M-C3H4O2+H[1+]	-0.0017	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.204	M-C3H4O2+H[1+]	-0.002	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	322.2159	M-H2O+H[1+]	-0.0006	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	312.2294	M-CO+H[1+]	-0.0027	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	378.1853	M+K[1+]	0.0027	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	342.2231	M(S34)+H[1+]	0.0002	Drug metabolism - cytochrome P450	21	339.2198
C16661	L-alpha-Acetyl-N-normethadol; nor-LAAM	268.2038	M-C3H4O2+H[1+]	-0.0022	Drug metabolism - cytochrome P450	21	339.2198
CE6474		318.2169	M-H2O+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		420.1942	M+HCOOK[1+]	0.0034	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2296	M+H[1+]	0.0001	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2276	M+H[1+]	-0.0019	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.2221	M-HCOOH+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.2245	M-HCOOH+H[1+]	0.0004	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		420.187	M+HCOOK[1+]	-0.0038	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2372	M+H2O+H[1+]	-0.0029	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		318.2174	M-H2O+H[1+]	-0.0015	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2381	M+H2O+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		319.2005	M-NH3+H[1+]	-0.0025	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2278	M+H[1+]	-0.0017	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		300.2065	M-H4O2+H[1+]	-0.0018	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		268.2401	M-HCOONa+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		264.2087	M-C3H4O2+H[1+]	0.0003	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		319.2011	M-NH3+H[1+]	-0.0019	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		420.1888	M+HCOOK[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		318.2168	M-H2O+H[1+]	-0.0021	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		268.2404	M-HCOONa+H[1+]	-0.0017	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		292.2373	M-CO2+H[1+]	-0.0024	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		300.2066	M-H4O2+H[1+]	-0.0017	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2393	M+H2O+H[1+]	-0.0008	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.225	M-HCOOH+H[1+]	0.0009	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.2237	M-HCOOH+H[1+]	-0.0004	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2271	M+H[1+]	-0.0024	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		420.1894	M+HCOOK[1+]	-0.0014	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		358.2122	M+Na[1+]	0.0007	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2402	M+H2O+H[1+]	0.0001	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		358.2092	M+Na[1+]	-0.0023	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.2222	M-HCOOH+H[1+]	-0.0019	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		264.2086	M-C3H4O2+H[1+]	0.0002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		318.2172	M-H2O+H[1+]	-0.0017	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		358.2133	M+Na[1+]	0.0018	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2376	M+H2O+H[1+]	-0.0025	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		420.1893	M+HCOOK[1+]	-0.0015	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		300.2064	M-H4O2+H[1+]	-0.0019	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		268.2398	M-HCOONa+H[1+]	-0.0023	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		318.2171	M-H2O+H[1+]	-0.0018	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2275	M+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2293	M+H[1+]	-0.0002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		300.2063	M-H4O2+H[1+]	-0.002	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2431	M+H2O+H[1+]	0.003	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2272	M+H[1+]	-0.0023	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		268.2405	M-HCOONa+H[1+]	-0.0016	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		268.2415	M-HCOONa+H[1+]	-0.0006	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		290.2235	M-HCOOH+H[1+]	-0.0006	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2268	M+H[1+]	-0.0027	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		354.2426	M+H2O+H[1+]	0.0025	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
CE6474		336.2274	M+H[1+]	-0.0021	Leukotriene metabolism	17	335.2222	among possibles CE5343,CE7172,CE6246,CE6240,CE7096,CE6251,CE5815,CE5944,CE5179,CE6474,CE2445,CE2446,CE2449
