m/z	id	match_form	mz_difference	name	pathway
112.053	C01132	M(C13)+2H[2+]	-0.0009	N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose	Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - globoseries
112.053	C04221	M[1+]	0.0006	trans-1,2-Dihydrobenzene-1,2-diol	
112.0532	C00140	M(C13)+2H[2+]	-0.0007	N-Acetyl-D-glucosamine; N-Acetylchitosamine; 2-Acetamido-2-deoxy-D-glucose; GlcNAc	Galactose metabolism$Sialic acid metabolism$Hyaluronan Metabolism$N-Glycan Degradation$Aminosugars metabolism$Heparan sulfate degradation$Keratan sulfate degradation
112.0532	C00645	M(C13)+2H[2+]	-0.0007	N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose	Aminosugars metabolism$Sialic acid metabolism
112.0532	C01132	M(C13)+2H[2+]	-0.0007	N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose	Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - globoseries
112.0532	C04221	M[1+]	0.0008	trans-1,2-Dihydrobenzene-1,2-diol	
112.0884	C07585	M-HCOONa+H[1+]	-0.001	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.0885	C07585	M-HCOONa+H[1+]	-0.0009	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.0888	C07585	M-HCOONa+H[1+]	-0.0006	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.089	C07585	M-HCOONa+H[1+]	-0.0004	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.0895	C07585	M-HCOONa+H[1+]	0.0001	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.0897	C07585	M-HCOONa+H[1+]	0.0003	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
112.09	C07585	M-HCOONa+H[1+]	0.0006	N-Acetylisoniazid; (N)1-Acetylisoniazid	Drug metabolism - other enzymes
113.0479	C00986	M+K[1+]	0.0007	1,3-Diaminopropane; Trimethylenediamine; 1,3-Propanediamine; Propane-1,3-diamine	Beta-Alanine metabolism$Aspartate and asparagine metabolism$Histidine metabolism
113.0479	C03227	M+2H[2+]	0.0008	3-Hydroxy-L-kynurenine	Tryptophan metabolism
113.0479	C03564	M[1+]	0.0002	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	Arginine and Proline Metabolism
113.0479	C03912	M[1+]	0.0002	(S)-1-Pyrroline-5-carboxylate; L-1-Pyrroline-5-carboxylate; 1-Pyrroline-5-carboxylate	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Glutamate metabolism
113.0479	C05651	M+2H[2+]	0.0008	5-Hydroxykynurenine; 5-Hydroxy-L-kynurenine	Tryptophan metabolism
113.0487	C03564	M[1+]	0.001	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	Arginine and Proline Metabolism
113.0487	C03912	M[1+]	0.001	(S)-1-Pyrroline-5-carboxylate; L-1-Pyrroline-5-carboxylate; 1-Pyrroline-5-carboxylate	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Glutamate metabolism
113.0588	C00146	M+H2O+H[1+]	-0.001	Phenol; Benzenol; Hydroxybenzene; Phenic acid; Phenylic acid	Benzoate degradation via CoA ligation
113.0588	C00233	M-H2O+H[1+]	-0.0009	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Valine, leucine and isoleucine degradation
113.0588	C00408	M-NH3+H[1+]	-0.001	L-Pipecolate; Pipecolinic acid; Pipecolic acid; 2-Piperidinecarboxylic acid	Lysine metabolism
113.0588	C00418	M-H4O2+H[1+]	-0.0009	(R)-Mevalonate; Mevalonic acid; 3,5-Dihydroxy-3-methylvaleric acid	Squalene and cholesterol biosynthesis
113.0588	C00671	M-H2O+H[1+]	-0.0009	(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate	Valine, leucine and isoleucine degradation
113.0588	C03465	M-H2O+H[1+]	-0.0009	3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	Valine, leucine and isoleucine degradation
113.0588	C04221	M+H[1+]	-0.0009	trans-1,2-Dihydrobenzene-1,2-diol	
113.0588	C05594	M-C3H4O2+H[1+]	-0.001	3-Methoxy-4-hydroxyphenylethyleneglycol	Tyrosine metabolism
113.0588	C05936	M-NH3+H[1+]	-0.001	N4-Acetylaminobutanal	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Aspartate and asparagine metabolism
113.0588	C06102	M-H2O+H[1+]	-0.0009	Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate	
113.0588	C15584	M+H2O+H[1+]	-0.001	Phenol	
113.0588	CE6185	M+3H[3+]	-0.0009	omega-carboxy-trinor-leukotriene B4	Leukotriene metabolism
113.0618	C01179	M-HCOONa+H[1+]	-0.0004	3-(4-Hydroxyphenyl)pyruvate; 4-Hydroxyphenylpyruvate; p-Hydroxyphenylpyruvic acid	Tyrosine metabolism$Ubiquinone Biosynthesis
113.0618	C01197	M-HCOONa+H[1+]	-0.0004	Caffeate; Caffeic acid; 3,4-Dihydroxy-trans-cinnamate; trans-Caffeate	
113.0618	C05350	M-HCOONa+H[1+]	-0.0004	2-Hydroxy-3-(4-hydroxyphenyl)propenoate; 4-Hydroxy-enol-phenylpyruvate	Tyrosine metabolism
113.0839	C00031	M-HCOONa+H[1+]	0.0006	D-Glucose; Grape sugar; Dextrose	Galactose metabolism$Glycosphingolipid metabolism$Starch and Sucrose Metabolism$N-Glycan biosynthesis$Glycolysis and Gluconeogenesis$Fructose and mannose metabolism$Hexose phosphorylation
113.0839	C00095	M-HCOONa+H[1+]	0.0006	D-Fructose; Levulose; Fruit sugar; D-arabino-Hexulose	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
113.0839	C00124	M-HCOONa+H[1+]	0.0006	D-Galactose	Phosphatidylinositol phosphate metabolism$Galactose metabolism$Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Keratan sulfate degradation$N-Glycan Degradation$Glycosphingolipid biosynthesis - ganglioseries$Heparan sulfate degradation
113.0839	C00137	M-HCOONa+H[1+]	0.0006	myo-Inositol; D-myo-Inositol; 1D-myo-Inositol; L-myo-Inositol; 1L-myo-Inositol; meso-Inositol; Inositol; Dambose; Cyclohexitol; Meat sugar; Bios I	Phosphatidylinositol phosphate metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
113.0839	C00159	M-HCOONa+H[1+]	0.0006	D-Mannose; Mannose; Seminose; Carubinose	Galactose metabolism$N-Glycan Degradation$N-Glycan biosynthesis$Hexose phosphorylation$Fructose and mannose metabolism
113.0839	C00221	M-HCOONa+H[1+]	0.0006	beta-D-Glucose	Glycolysis and Gluconeogenesis$Galactose metabolism$Pentose phosphate pathway$Starch and Sucrose Metabolism$Sialic acid metabolism
113.0839	C00247	M-HCOONa+H[1+]	0.0006	L-Sorbose; L-xylo-Hexulose	
113.0839	C00267	M-HCOONa+H[1+]	0.0006	alpha-D-Glucose	Glycolysis and Gluconeogenesis$Galactose metabolism$Fructose and mannose metabolism$Starch and Sucrose Metabolism$Sialic acid metabolism
113.0839	C00293	M-HCOONa+H[1+]	0.0006	Glucose	
113.0839	C00738	M-HCOONa+H[1+]	0.0006	D-Hexose	Hexose phosphorylation
113.0839	C00795	M-HCOONa+H[1+]	0.0006	D-Tagatose; lyxo-Hexulose	Galactose metabolism
113.0839	C00936	M-HCOONa+H[1+]	0.0006		Tryptophan metabolism
113.0839	C00959	M+3H[3+]	-0.0001	Prostaglandin B1	Prostaglandin formation from arachidonate
113.0839	C00962	M-HCOONa+H[1+]	0.0006	beta-D-Galactose	Glycosphingolipid metabolism
113.0839	C00984	M-HCOONa+H[1+]	0.0006	alpha-D-Galactose	Glycosphingolipid biosynthesis - globoseries
113.0839	C01582	M-HCOONa+H[1+]	0.0006	Galactose	Glycosphingolipid metabolism$Glycosphingolipid biosynthesis - ganglioseries$Glycerophospholipid metabolism$Sialic acid metabolism
113.0839	C02165	M+3H[3+]	-0.0001	Leukotriene B4; (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyeicosa-6,8,10,14-tetraenoate; (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyicosa-6,8,10,14-tetraenoate	Leukotriene metabolism$Arachidonic acid metabolism
113.0839	C02336	M-HCOONa+H[1+]	0.0006	beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose	Galactose metabolism
113.0839	C04685	M+3H[3+]	-0.0001	(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1	Prostaglandin formation from arachidonate
113.0839	C04686	M+3H[3+]	-0.0001	(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1	Prostaglandin formation from arachidonate
113.0839	C04849	M+3H[3+]	-0.0001	(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3	Arachidonic acid metabolism
113.0839	C05356	M+3H[3+]	-0.0001	5(S)-HPETE; 5(S)-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoic acid; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoate; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoic acid; (5S,6E,8Z,11Z,14Z)-5-hydroperoxyicosa-6,8,11,14-tetraenoate	Leukotriene metabolism$Arachidonic acid metabolism
113.0839	C05965	M+3H[3+]	-0.0001	12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid	Arachidonic acid metabolism
113.0839	C05966	M+3H[3+]	-0.0001	15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate	Arachidonic acid metabolism
113.0839	C07480	M-HCOONa+H[1+]	-0.0007		Caffeine metabolism
113.0839	C13747	M-HCOONa+H[1+]	-0.0007	1,7-Dimethylxanthine; Paraxanthine	Caffeine metabolism
113.0839	C14781	M+3H[3+]	-0.0001	15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid	Arachidonic acid metabolism
113.0839	C14813	M+3H[3+]	-0.0001	11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
113.0852	C07480	M-HCOONa+H[1+]	0.0006		Caffeine metabolism
113.0852	C13747	M-HCOONa+H[1+]	0.0006	1,7-Dimethylxanthine; Paraxanthine	Caffeine metabolism
113.0852	CE5541	M-HCOONa+H[1+]	-0.0007	adrenochrome o-semiquinone	Tyrosine metabolism
113.0867	CE5541	M-HCOONa+H[1+]	0.0008	adrenochrome o-semiquinone	Tyrosine metabolism
113.1203	C01149	M-H2O+H[1+]	0.0004	4-Trimethylammoniobutanal	Lysine metabolism
113.1203	C12205	M-HCOOK+H[1+]	0.0007	5-Hydroxyconiferyl alcohol	
114.0429	C00078	M+H+Na[2+]	-0.0003	L-Tryptophan; Tryptophan; (S)-alpha-Amino-beta-(3-indolyl)-propionic acid	Tryptophan metabolism
114.0429	C00233	M-NH3+H[1+]	-0.0009	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Valine, leucine and isoleucine degradation
114.0429	C00429	M[1+]	0.0	5,6-Dihydrouracil; 2,4(1H,3H)-Pyrimidinedione, dihydro-; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil	Pyrimidine metabolism
114.0429	C00525	M+H+Na[2+]	-0.0003	D-Tryptophan	Tryptophan metabolism
114.0429	C00671	M-NH3+H[1+]	-0.0009	(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate	Valine, leucine and isoleucine degradation
114.0429	C02512	M[1+]	0.0	3-Cyano-L-alanine; L-3-Cyanoalanine; L-beta-Cyanoalanine	
114.0429	C03465	M-NH3+H[1+]	-0.0009	3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	Valine, leucine and isoleucine degradation
114.0429	C06102	M-NH3+H[1+]	-0.0009	Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate	
114.0429	C16365	M+2H[2+]	0.0005	5-Acetylamino-6-formylamino-3-methyluracil; AFMU	Caffeine metabolism
114.0447	C00233	M-NH3+H[1+]	0.0009	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Valine, leucine and isoleucine degradation
114.0447	C00671	M-NH3+H[1+]	0.0009	(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate	Valine, leucine and isoleucine degradation
114.0447	C03465	M-NH3+H[1+]	0.0009	3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	Valine, leucine and isoleucine degradation
114.0447	C06102	M-NH3+H[1+]	0.0009	Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate	
114.0658	C00300	M-H2O+H[1+]	-0.0004	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	Glycine, serine, alanine and threonine metabolism$Urea cycle/amino group metabolism
114.0673	C00300	M-H2O+H[1+]	0.0011	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	Glycine, serine, alanine and threonine metabolism$Urea cycle/amino group metabolism
114.1038	C01149	M-NH3+H[1+]	-0.0002	4-Trimethylammoniobutanal	Lysine metabolism
114.1041	C01149	M-NH3+H[1+]	0.0001	4-Trimethylammoniobutanal	Lysine metabolism
114.1042	C01149	M-NH3+H[1+]	0.0002	4-Trimethylammoniobutanal	Lysine metabolism
115.0632	C00148	M[1+]	-0.0001	L-Proline; 2-Pyrrolidinecarboxylic acid	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Aspartate and asparagine metabolism
115.0632	C00763	M[1+]	-0.0001	D-Proline	Arginine and Proline Metabolism
115.0632	C16355	M-HCOONa+H[1+]	-0.0007		Caffeine metabolism
115.0632	C16359	M-HCOONa+H[1+]	-0.0007		Caffeine metabolism
115.0632	CE4788	M[1+]	-0.0001	acetamidopropanal	Aspartate and asparagine metabolism
115.0636	C00148	M[1+]	0.0003	L-Proline; 2-Pyrrolidinecarboxylic acid	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Aspartate and asparagine metabolism
115.0636	C00763	M[1+]	0.0003	D-Proline	Arginine and Proline Metabolism
115.0636	C16355	M-HCOONa+H[1+]	-0.0003		Caffeine metabolism
115.0636	C16359	M-HCOONa+H[1+]	-0.0003		Caffeine metabolism
115.0636	CE4788	M[1+]	0.0003	acetamidopropanal	Aspartate and asparagine metabolism
115.0995	C00794	M-HCOONa+H[1+]	0.0006	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
115.0995	C01507	M-HCOONa+H[1+]	0.0006	L-Iditol	
115.0995	C01697	M-HCOONa+H[1+]	0.0006	Galactitol; Dulcitol; Dulcose	Galactose metabolism
115.0995	C05584	M-HCOOK+H[1+]	0.0007	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	Tyrosine metabolism
115.0996	C00794	M-HCOONa+H[1+]	0.0007	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
115.0996	C01507	M-HCOONa+H[1+]	0.0007	L-Iditol	
115.0996	C01697	M-HCOONa+H[1+]	0.0007	Galactitol; Dulcitol; Dulcose	Galactose metabolism
115.0996	C05584	M-HCOOK+H[1+]	0.0008	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	Tyrosine metabolism
115.0997	C00794	M-HCOONa+H[1+]	0.0008	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
115.0997	C01507	M-HCOONa+H[1+]	0.0008	L-Iditol	
115.0997	C01697	M-HCOONa+H[1+]	0.0008	Galactitol; Dulcitol; Dulcose	Galactose metabolism
115.0997	C05584	M-HCOOK+H[1+]	0.0009	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	Tyrosine metabolism
115.0998	C00794	M-HCOONa+H[1+]	0.0009	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
115.0998	C01507	M-HCOONa+H[1+]	0.0009	L-Iditol	
115.0998	C01697	M-HCOONa+H[1+]	0.0009	Galactitol; Dulcitol; Dulcose	Galactose metabolism
115.0998	C05584	M-HCOOK+H[1+]	0.001	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	Tyrosine metabolism
117.0232	C00130	M+3H[3+]	0.0002	IMP; Inosinic acid; Inosine monophosphate; Inosine 5'-monophosphate; Inosine 5'-phosphate; 5'-Inosinate; 5'-Inosinic acid; 5'-Inosine monophosphate; 5'-IMP	Purine metabolism
117.0233	C00130	M+3H[3+]	0.0003	IMP; Inosinic acid; Inosine monophosphate; Inosine 5'-monophosphate; Inosine 5'-phosphate; 5'-Inosinate; 5'-Inosinic acid; 5'-Inosine monophosphate; 5'-IMP	Purine metabolism
117.0237	C00130	M+3H[3+]	0.0007	IMP; Inosinic acid; Inosine monophosphate; Inosine 5'-monophosphate; Inosine 5'-phosphate; 5'-Inosinate; 5'-Inosinic acid; 5'-Inosine monophosphate; 5'-IMP	Purine metabolism
117.0297	C00020	M(C13)+3H[3+]	0.0003	AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	Prostaglandin formation from arachidonate$Vitamin H (biotin) metabolism$Purine metabolism$Vitamin E metabolism$Glycine, serine, alanine and threonine metabolism$Vitamin B1 (thiamin) metabolism$Glycolysis and Gluconeogenesis$Leukotriene metabolism$Fatty acid activation$Methionine and cysteine metabolism$Ubiquinone Biosynthesis$Alanine and Aspartate Metabolism$Pyrimidine metabolism$Di-unsaturated fatty acid beta-oxidation$Tryptophan metabolism$Aspartate and asparagine metabolism$Arachidonic acid metabolism$Tyrosine metabolism$De novo fatty acid biosynthesis$Vitamin A (retinol) metabolism$Vitamin B2 (riboflavin) metabolism$Valine, leucine and isoleucine degradation$Alkaloid biosynthesis II$Omega-6 fatty acid metabolism$Histidine metabolism$Vitamin B5 - CoA biosynthesis from pantothenate$CoA Catabolism$Bile acid biosynthesis$Propanoate metabolism$Phytanic acid peroxisomal oxidation$Omega-3 fatty acid metabolism$Pentose phosphate pathway$Butanoate metabolism$Mono-unsaturated fatty acid beta-oxidation$Lysine metabolism$Vitamin B3 (nicotinate and nicotinamide) metabolism$Selenoamino acid metabolism
117.0297	C00362	M(C13)+3H[3+]	0.0003	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate	Purine metabolism
117.0297	C00603	M-H2O+H[1+]	0.0002	(-)-Ureidoglycolate; (S)-Ureidoglycolate	Purine metabolism
117.0422	C00441	M[1+]	-0.0004	L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	
117.0422	C02325	M+H+Na[2+]	-0.0007	Sinapyl alcohol; Sinapoyl alcohol	
117.0422	C03214	M[1+]	-0.0004	2-Amino-3-oxobutanoate; 2-Amino-acetoacetate	
117.0422	C03508	M[1+]	-0.0004	L-2-Amino-3-oxobutanoic acid; L-2-Amino-3-oxobutanoate; L-2-Amino-acetoacetate; (S)-2-Amino-3-oxobutanoic acid	Glycine, serine, alanine and threonine metabolism
117.0422	C11821	M-HCOONa+H[1+]	-0.001	5-Hydroxyisourate	Purine metabolism
117.0428	C00441	M[1+]	0.0002	L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	
117.0428	C02325	M+H+Na[2+]	-0.0001	Sinapyl alcohol; Sinapoyl alcohol	
117.0428	C03214	M[1+]	0.0002	2-Amino-3-oxobutanoate; 2-Amino-acetoacetate	
117.0428	C03508	M[1+]	0.0002	L-2-Amino-3-oxobutanoic acid; L-2-Amino-3-oxobutanoate; L-2-Amino-acetoacetate; (S)-2-Amino-3-oxobutanoic acid	Glycine, serine, alanine and threonine metabolism
117.0428	C11821	M-HCOONa+H[1+]	-0.0004	5-Hydroxyisourate	Purine metabolism
117.0579	C05580	M-HCOONa+H[1+]	0.0008	3,4-Dihydroxymandelate	Tyrosine metabolism
117.0791	C00183	M[1+]	0.0001	L-Valine; 2-Amino-3-methylbutyric acid	Valine, leucine and isoleucine degradation
117.0791	C00431	M[1+]	0.0001	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	Butanoate metabolism
117.0791	C00719	M[1+]	0.0001	Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate	Glycine, serine, alanine and threonine metabolism
117.0791	C01036	M-HCOOK+H[1+]	0.001	4-Maleylacetoacetate; 4-Maleylacetoacetic acid	Tyrosine metabolism
117.0791	C01061	M-HCOOK+H[1+]	0.001	4-Fumarylacetoacetate; 4-Fumarylacetoacetic acid; Fumarylacetoacetate	Tyrosine metabolism
117.0791	CE1938	M+2H[2+]	0.0007	spermic acid 2	Aspartate and asparagine metabolism
117.0792	C00183	M[1+]	0.0002	L-Valine; 2-Amino-3-methylbutyric acid	Valine, leucine and isoleucine degradation
117.0792	C00431	M[1+]	0.0002	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	Butanoate metabolism
117.0792	C00719	M[1+]	0.0002	Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate	Glycine, serine, alanine and threonine metabolism
117.0792	C01036	M-HCOOK+H[1+]	0.0011	4-Maleylacetoacetate; 4-Maleylacetoacetic acid	Tyrosine metabolism
117.0792	C01061	M-HCOOK+H[1+]	0.0011	4-Fumarylacetoacetate; 4-Fumarylacetoacetic acid; Fumarylacetoacetate	Tyrosine metabolism
117.0792	CE1938	M+2H[2+]	0.0008	spermic acid 2	Aspartate and asparagine metabolism
117.0793	C00183	M[1+]	0.0003	L-Valine; 2-Amino-3-methylbutyric acid	Valine, leucine and isoleucine degradation
117.0793	C00431	M[1+]	0.0003	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	Butanoate metabolism
117.0793	C00719	M[1+]	0.0003	Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate	Glycine, serine, alanine and threonine metabolism
117.0793	CE1938	M+2H[2+]	0.0009	spermic acid 2	Aspartate and asparagine metabolism
117.0794	C00183	M[1+]	0.0004	L-Valine; 2-Amino-3-methylbutyric acid	Valine, leucine and isoleucine degradation
117.0794	C00431	M[1+]	0.0004	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	Butanoate metabolism
117.0794	C00719	M[1+]	0.0004	Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate	Glycine, serine, alanine and threonine metabolism
117.0794	CE1938	M+2H[2+]	0.001	spermic acid 2	Aspartate and asparagine metabolism
118.0262	C00042	M[1+]	-0.0004	Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid	Valine, leucine and isoleucine degradation$Phytanic acid peroxisomal oxidation$Arginine and Proline Metabolism$TCA cycle$Butanoate metabolism$Lysine metabolism$Glutamate metabolism$Fatty acid oxidation, peroxisome
118.0262	C02170	M[1+]	-0.0004	Methylmalonate; Methylmalonic acid	Valine, leucine and isoleucine degradation
118.0262	C13690	M(C13)+2H[2+]	-0.0007	Dopamine 3-O-sulfate	Tyrosine metabolism
118.0265	C00042	M[1+]	-0.0001	Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid	Valine, leucine and isoleucine degradation$Phytanic acid peroxisomal oxidation$Arginine and Proline Metabolism$TCA cycle$Butanoate metabolism$Lysine metabolism$Glutamate metabolism$Fatty acid oxidation, peroxisome
